 REP CMDT, CMDT Code, CMDT - Commodity
8700,871102,"MOTORCYCLE AND PARTS, NOS"
8700,871103,ALL TERRAIN VEHICLES AND PARTS; NOS
8700,871104,"AUTO PARTS LINK DRAFT, NOS;"
8700,871105,"WHEEL, NOS;"
8700,871107,"BICYCLE ACCESSORIES, NOS;"
8700,871108,"FLAT PANEL OIL RADIATOR, NOS;"
8700,871109,"BABY SCOOTER, NOS;"
8700,871110,"SCOOTERS, NOS"
8700,871111,"WHEEL SIMULATORS STABILIZER JACKS, NOS;"
8700,871112,"LUGGAGE CARTS, NOS;"
8700,871113,"AUTOMOBILE PARTS FOR ENGINE ASSEMBLE, NOS;"
8700,871114,"AUTOMOBILE PARTS AND ACCESSORIES, NOS;"
8700,871115,"STEERING COLUMN AND PARTS, NOS;"
8700,871116,"SEAT BELT, NOS;"
8700,871117,"CAR SEAT, NOS;"
8700,871118,"TEST CAR, NOS;"
8700,871119,"HAND CARTS, NOS;"
8700,871120,"REELS OF CARRIER TAPE, NOS;"
8700,871121,"AUTO SEAT COVERS, NOS;"
8700,871122,"USED AUTO PARTS, NOS;"
8700,871123,"USED TRACTOR, NOS;"
8700,871125,"STEEL WHEEL, NOS;"
8700,871126,"RAIL CARS, NOS;"
8700,871127,"RACE CAR, NOS;"
8712,871200,"BICYCLE PARTS, NOS"
8712,871201,"BICYCLES AND PARTS, NOS"
8712,871202,"BICYCLE SPARE PARTS, NOS"
8712,871203,TRICYCLES; NOS
8712,871205,"BIKES, NOS;"
8700,871400,"SEAT ADJUSTER, NOS"
8700,871401,"WHEEL COVERS, NOS"
8715,871500,"BABY STROLLERS, NOS"
8715,871501,"BABY STROLLERS, WALKERS, NOS"
8715,871502,"INFANT STROLLERS, NOS"
8715,871503,"FOLDING WALKER, NOS;"
8700,871601,"BOAT TRAILERS, NOS"
8700,871602,"TRUCK TRAILER AXLES, NOS"
8700,871603,"RUBBER TRAILER PARTS, NOS"
8700,871604,"MOTOR HOUSING, NOS"
8700,871605,"TRAILERS, NOS"
8700,871606,"TRAILERS, KD, NOS"
8700,871607,"TRAILER PARTS, NOS"
8700,871608,CAMP AND TENT TRAILER; NOS
8700,871609,"TANK TRAILERS, NOS"
8700,871690,MECHANIC SEATS AND CREEPERS
8800,880000,"AIRCRAFT, SPACECRAFT AND PARTS; NOS"
8800,880001,"AIRPLANES, NOS"
8800,880002,"AIRCRAFT WING, NOS"
8800,880003,"AIRCRAFT CABLE, NOS"
8800,880004,"AIRCRAFT EQUIPMENT AND TOOLS, USED; NOS"
8800,880005,"AIRCRAFT PARTS, HONEY COMB-ALUMINUM AND/OR PLASTIC, NOS"
8800,880006,"AIRCRAFT PARTS, PANELS, NOS"
8800,880007,"AIRCRAFT TOOLING PARTS, NOS"
8800,880100,"GLIDERS, AIRCRAFT, NOS"
8800,880200,"HELICOPTER, NOS"
8800,880201,"HELICOPTER PARTS, NOS"
8800,880300,"ROTOR, NOS"
8800,880301,"AIRCRAFT PARTS, LANDING GEARS, NOS"
8800,880303,"AIRCRAFT PARTS, TAIL BAR, NOS"
8900,890000,"SHIPS, BOATS AND FLOATING STRUCTURES; NOS"
8900,890001,BOATS/FLOATING STRUCTURES; NOS OVER 4M AND UNDER 6M PER UNIT
8900,890008,BOATS/FLOATING STRUCTURES; NOS OVER ALL LENGTH 14M PER UNIT
8900,890011,BOATS/FLOATING STRUCTURES; NOS OVER 10FT AND UNDER 11FT
8900,890017,BOATS/FLOATING STRUCTURES; NOS OVER 13FT AND UNDER 14FT
8900,890029,BOATS/FLOATING STRUCTURES; NOS OVER 19FT AND UNDER 20FT
8900,890143,"MOTORBOAT PARTS, ON TRAILER, NOS"
8900,890144,BOATS KD AND CONTAINERIZABLE; NOS
8900,890148,"WATER CRAFT/VEHICLE, NOS"
8900,890201,"SHIP PARTS, NOS."
8900,890300,"KAYAK, NOS"
8900,890301,"INFLATABLE BOATS, NOS"
8900,890302,"PLASTIC PADDLE BOATS, NOS"
8900,890304,"MOTORIZED SAILBOATS, NOS"
8900,890500,"FLOATING WOODEN DOCKS, NOS"
8900,890600,"SUBMARINE, RESEARCH, NOS"
8900,890700,"PLASTIC BUOY, NOS"
9000,900000,"OPTICAL, PHOTO/CINEMA EQUIPMENTS"
9000,900001,"SMOKE DETECTOR, NOS"
9000,900002,"OPTICAL AND PHOTOGRAPHIC GOODS, NOS:"
9010,900003,"MEDICAL SUPPLIES, NOS: COTTON LAP SPONGE, NOS"
9010,900004,"MEDICAL INSTRUMENTS, MEDICAL SUPPLIES; NOS"
9000,900005,"MICROWAVE ABSORBER, NOS"
9010,900006,"MEDICAL SUPPLIES, NOS:"
9000,900008,"ULTRA SOUND GEL, NOS"
9020,900009,"MEASURING TOOLS, ELECTRIC/NON-ELECTRIC, NOS"
9000,900011,"CD COMPONENTS, NOS"
9000,900012,"AUDIO TESTING ROOM, KD, NOS"
9000,900013,"STRESS TESTING MACHINERY, NOS"
9000,900014,"SPORTING GOODS, NOS: ISOKINETIC EXERCISE TESTING SYSTEM, NOS"
9000,900016,"AIRCRAFT PRESSURE VESSEL, NOS:"
9000,900017,"ORTHOPEDIC BRACES, PROSTHESIS; NOS"
9000,900019,"LABORATORY MACHINERY, NOS"
9010,900020,"ULTRASONIC MEDICAL INSTRUMENTS, NOS"
9000,900021,"INCUBATORS, NOS;"
9010,900022,"MEDICAL EQUIPMENT FOR REHABILITATION, NOS"
9000,900023,"CENTRIFUGE, NOS"
9010,900024,"MEDICAL EQUIPMENT, NOS"
9000,900025,"TEST INSTRUMENT, NOS;"
9020,900026,"MEASURING INSTRUMENT, NOS;"
9000,900027,"MASSAGER, NON-ELECTRIC, NOS;"
9000,900028,"INSTRUMENTS, NOS;"
9000,900030,"FACIAL MASSAGER , NOS;"
9000,900031,"DENTAL EQUIPMENT, NOS;"
9000,900032,"DENTAL SUPPLIES , NOS;"
9000,900033,"DENTAL MATERIALS , NOS;"
9000,900034,"FACIAL SAUNA , NOS;"
9000,900041,CO2 DETECTOR
9000,900050,"OPTICAL GOODS, NOS"
9000,900052,"TELESCOPES,NOS"
9000,900053,"OPTICAL & OPTICAL ACCESSORIES, NOS;"
9000,900055,"SPECTACLES, NOS;"
9000,900100,"OPTICAL LENSES, NOS"
9010,900101,"MEDICAL SOLUTION, NOS:"
9000,900200,"LENS, NOS"
9000,900400,"READING GLASSES, NOS"
9000,900401,"SUNGLASSES, NOS"
9000,900600,"CAMERAS AND PARTS, NOS"
9000,900601,"LAMPS, FOR CRAFTS, NOS"
9000,900900,"PHOTO COPY MACHINES AND PARTS, NOS"
9000,901000,MEDICAL EQUIPMENTS AND SUPPLIES;
9000,901800,"SYRINGES, STRAW AND PLASTIC, NOS"
9000,901801,"DISOSABLE SYRINGES, NOS"
9000,901802,"INSULINE SYRINGE, NOS"
9010,901804,"MEDICAL SCANNER, NOS"
9000,901901,"OXYGEN CHAMBER, NOS"
9000,901902,"MASSAGERS, ELECTRICAL, HAND HELD, NOS"
9000,901903,"MEDICAL MASSAGE MACHINERY, NOS"
9000,901905,"VALVES, AEROSOL, NOS"
9000,902001,"MEDICAL COVERING MASKS, NOS"
9000,902200,"X-RAY MACHINERY, USED, NOS"
9000,902300,"TROPHY STAND, NOS"
9000,902301,"EXHIBITION GOODS, MECHANICAL, NOS;"
9000,902500,"HYDROMETERS, NOS"
9000,902600,"MEDICAL INSTRUMENTS, NOS: BLOOD PRESSURE METER, NOS"
9000,902701,"FLAME DETECTORS AND COMPRESSED GAS, NOS"
9000,903000,"ELECTRONIC MULTI-METER, NOS"
9000,903101,"ELECTRICAL TESTING EQUIPMENT, NOS:"
9000,903102,"RADIATION MONITORING SYSTEM, NOS"
9000,903103,"SPHYGNOMANOMETER/TONOMETER, NOS"
9100,910000,CLOCKS AND WATCHES AND PARTS; NOS
9100,910001,"CLOCKS, NOS"
9100,910002,"CLOCK/WATCHES AND PARTS, NOS"
9100,910003,"COMPASS WITH CLOCK, NOS;"
9100,910004,"DESKTOP WINDCHIMES, NOS"
9100,911200,"CLOCK CASE, NOS"
9200,920000,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES
9200,920001,"MUSICAL INSTRUMENTS, ELECTRIC AND NON-ELECTRIC, NOS"
9200,920002,"ORGANS AND PIANOS, NOS"
9200,920003,"AMPLIFIERS, MUSICAL ACCESSORIES, NOS"
9200,920004,"MUSICAL INSTRUMENTS AND PARTS, NOS"
9200,920101,"MUSICAL KEYBOARDS, NOS"
9200,920102,"PIANO CASING AND PARTS, NOS"
9200,920103,"PIANOS, WITH PIANO BENCHES, NOS"
9200,920201,GUITARS AND AMPLIFIERS; NOS
9200,920202,"GUITARS AND PARTS, NOS"
9200,920600,"DRUM SET, NOS"
9200,920800,"MUSIC BOXES, NOS"
9300,930000,"ARMS, AMMUNITION AND PARTS; NOS"
9300,930003,"EXTENSION CORD HOLDER, NOS"
9300,930004,"US MILITARY SURPLUS, NOS"
9300,930101,"ARTILLERY, NOS"
9300,930300,"CARBINE, NOS"
9300,930301,"SHOTGUNS, NOS"
9300,930600,"SMALL ARMS AMMUNITION, HAZARDOUS, NOS"
9300,930605,"AIR GUN, NOS;"
9400,940000,"FURNITURE, BEDDINGS, SIMILAR STUFFED FURNISHINGS"
9400,940001,"LOUNGE CHAIRS AND/OR DIRECTORS CHAIRS, NOS"
9400,940002,"FURNITURE, USED, NOS"
9400,940004,"STACKING CHAIRS, NOS"
9400,940005,"BED ITEMS, NOS:"
9400,940006,"FOLDING CHAIRS, NOS;"
9400,940007,"FURNITURE, KD AND PARTS, NOS"
9400,940008,"LEATHER FURNITURE, NOS"
9400,940009,"FOLDING TABLES, NOS"
9400,940010,"FURNITURE AND PARTS, NOS"
9400,940011,"PILLOWS, MATTRESSES, NOS"
9400,940012,"FURNITURE, NOS"
9400,940013,"RATTAN FURNITURE, KD, NOS"
9400,940014,"HEADBOARD AND FOOTBOARD SETS, BRASS, GENUINE, NOS"
9400,940015,"WHEEL CHAIRS, NOS"
9400,940016,"SLEEPING PAD, NOS"
9400,940017,"PET BEDS, NOS"
9400,940018,"OFFICE FURNITURE, USED, NOS"
9400,940019,"FURNITURE, CHAIRS, SOFAS, UPHOLSTERED; NOS"
9400,940020,"BEDDING, NOS:"
9400,940021,"SILO EQUIPMENT, NOS"
9400,940022,"BABY FURNITURE, NOS"
9400,940023,"BEDROOM FURNITURE, WOODEN, NOS"
9400,940024,"OUTDOOR FURNITURE AND PARTS, NOS;"
9400,940026,"FURNITURE PARTS, UPHOLSTERY FABRIC, NOS"
9400,940027,"HOTEL FURNITURE, NOS"
9400,940028,"FURNITURE, NOS: KD CABINETS, NOS"
9400,940029,"KITCHEN CABINET, NOS"
9400,940030,"LABORATORY FURNITURE, NOS"
9400,940031,"KD FURNITURE, NOS"
9400,940050,"BED ACCESSORIES, NOS"
9400,940060,"PATIO AND LOUNGE CHAIR, NOS;"
9400,940100,"GARDEN BENCHES, NOS"
9400,940101,"SEAT COVER MATERIAL, NOS"
9400,940102,"CHAIRS, SWIVEL, NOS"
9400,940104,"CAR SEAT CUSHIONS, NOS"
9400,940105,"CHAIRS, PLASTIC, NOS"
9400,940106,"CHAIRS, STEEL, NOS"
9400,940107,"CHAIRS, WITH SIDE ARM, FOR STUDENTS, NOS"
9400,940108,"AIRCRAFT SEATS, NOS"
9400,940109,"WOODEN TOILET SEAT, NOS"
9400,940110,"FABRIC AND LEATHER RECLINERS, NOS"
9400,940200,"BEAUTY CHAIR, TROLLEY; NOS"
9400,940201,"BEDS, HOSPITAL, NOS"
9400,940202,"COTS AND STRETCHERS FOR AMBULANCE AND HOSPITAL, NOS"
9400,940203,"FOLDING, WHEEL CHAIRS, NOS"
9400,940204,"DENTAL CHAIRS, NOS"
9400,940205,"TABLE, CHIROPRACTIC, NOS"
9400,940300,"FURNITURE CARVED AND LACQUER, NOS"
9400,940301,"FURNITURE PARTS, NOS: CASTERS, NOS"
9400,940302,"PLASTIC TELESCOPIC CHAIRS, NOS"
9400,940303,"OFFICE FURNITURE, NOS: OFFICE DESK, NOS"
9400,940305,"DINING TABLE, NOS"
9400,940307,"DISPLAY COUNTERS, LOCKERS AND RACKS; NOS"
9400,940309,"STORAGE RACKS, NOS"
9400,940310,"SOFA, NOS"
9400,940311,"RATTAN AND WICKER, FURNITURE, NOS"
9400,940312,"ARM CHAIR, NOS"
9400,940313,"WOODEN PRODUCTS, NOS: LAMP BASE, NOS"
9400,940314,"BABY CRIBS, NOS"
9400,940315,"WOODEN BATHROOM CABINETS, NOS"
9400,940316,"WOODEN TABLES, KD, NOS"
9400,940317,"FURNITURE, NOS: DISPLAY WALL UNIT, NOS"
9400,940318,"LAWN FURNITURE, NOS"
9400,940319,"DISPLAY CASE FIXTURES, NOS"
9400,940320,"MAHOGANY FURNITURE, NOS"
9400,940321,"PATIO FURNITURE, WOODEN, NOS"
9400,940322,"FURNITURE, NOS: JUVENILE PATIO FURNITURE, KD, NOS"
9400,940323,"CHAIRS, NOS"
9400,940325,"DRAWER SLIDES, NOS"
9400,940326,"WHITEBOARD, NOS"
9400,940327,"FURNITURE, METAL, NOS"
9400,940328,"BEDS, PINE, NOS"
9400,940329,"FURNITURE, WOODEN, NOS"
9400,940330,"CASTERS, NOS"
9400,940331,"FURNITURE, NOS INCLUDING PATIO FURNITURE & LOUNGE CHAIR"
9400,940400,"BEDDING ARTICLES, NOS:"
9400,940401,"MASSAGE PILLOWS, NOS"
9400,940402,"BEDS, NOS: WATER BEDS, WATER BED HEATERS AND COMPONENTS; NOS"
9400,940403,"SLEEPING BAGS, NOS"
9400,940404,"FOAM CUSHIONS, NOS"
9400,940405,"WOODEN BEADED CUSHIONS, NOS"
9400,940406,BLANKETS; NOS
9400,940407,"CUSHION COVERS, NOS"
9400,940408,"MATTRESS MAKING MATERIALS, NOS:"
9400,940409,"MATTRESS, BED FRAMES, BOX SPRINGS, NOS"
9400,940410,"PATIO FURNITURE AND PARTS, NOS"
9400,940411,"LOUNGE CHAIRS AND PARTS, NOS;"
9400,940412,"PATIO ACCESSORIES, NOS;"
9400,940413,LEATHER FINISHED AND UNFINISHED FOR THE MANUFACTURING OF FURNITURE
9400,940414,POLYESTER FIBER FOR MANUFACTURING OF FURNITURE
9400,940415,GLASS USED FOR OR IN THE MANUFACTURE OF FURNITURE
9400,940416,CUT AND SEWN UPHOLSTERY KITS USED FOR THE MANUFACTURE OF FURNITURE
9400,940417,FURNITURE HARDWARE FOR THE MANUFACTURE OF FURNITURE
9400,940418,"FURNITURE ACCESSORIES, I.E. LAMP, LIGHTING, PICTURES, PAINTINGS, RUGS; NOS"
9400,940419,"INDOOR FURNITURE AND PARTS, NOS;"
9400,940420,"PARK BENCHES AND PARTS, NOS;"
9400,940422,"BABY SWING, NOS;"
9400,940423,"PATIO CHAIR AND PARTS, NOS;"
9400,940424,"PET SUPPLIES, NOS;"
9400,940425,"BEDROOM ACCESSORIES, NOS;"
9400,940426,"HOME HEALTHCARE BEDS AND PARTS, NOS;"
9400,940428,"TRAVEL PILLOWS, NOS;"
9400,940429,"OFFICE CHAIR, NOS;"
9400,940430,"STADIUM CHAIR, NOS;"
9400,940431,"VIDEO TAPE HOUSING, NOS;"
9400,940432,"TABLES WITH UMBRELLA, NOS;"
9400,940433,"CABINET AND PARTS, NOS;"
9400,940434,"CHAIR AND PARTS, NOS;"
9400,940435,"HOME IMPROVEMENT ITEMS, NOS;"
9400,940436,"HOME FURNISHING PRODUCTS, NOS;"
9400,940437,"CUSHIONS, NOS;"
9400,940438,"OFFICE EQUIPMENT, NOS;"
9400,940439,"GRAPHIC ARTS FURNITURE, NOS;"
9400,940440,"DINING ROOM FURNITURE, NOS;"
9400,940441,"OCCASIONAL TABLES, NOS;"
9400,940442,"DESK ACCESSORIES, NOS;"
9400,940443,"SHELVES, NOS;"
9400,940444,"KITCHEN CONTER TOP, NOS;"
9400,940445,"FOLDING TABLES AND PARTS, NOS;"
9400,940446,"HOME DECORATION ITEMS, NOS;"
9405,940501,LAMPS AND LAMP PARTS; NOS
9405,940502,"LAMPS, KD, NOS"
9405,940503,"WORKLIGHT, NOS: SMALL TORCH LIGHTS, NOS"
9405,940504,"LIGHTING FIXTURES AND PARTS, NOS"
9405,940505,"LIGHTING FIXTURES OF PLASTIC MATERIAL, NOS"
9405,940506,LAMPS AND LIGHTING FIXTURES; NOS
9405,940507,"LAMP SHADE COVERS, NOS"
9405,940508,"CASTINGS, ALUMINUM FOR LIGHTING FIXTURES AND LIGHTING FIXTURES; NOS"
9405,940509,"LAMPS, LANTERNS; NOS"
9405,940510,"DESK LAMPS, NOS"
9405,940511,"CHRISTMAS LIGHT SET, NOS"
9405,940512,"LIGHTING FIXTURES FOR FANS, NOS"
9405,940513,"PORTABLE SPOTLIGHTS, NOS"
9405,940514,"LAMP SHADES, NOS"
9405,940515,"LIGHTING EQUIPMENT AND PARTS, NOS"
9405,940516,"NIGHT LIGHTS, NOS"
9405,940518,"LIGHT BULBS AND PARTS, NOS"
9400,940600,"AUTOMOTIVE PLANT, KD, NOS"
9400,940601,"KNOCKED DOWN HOUSES, NOS"
9400,940602,"HOUSE, PREFABRICATED, NOS"
9400,940603,"HOUSE, PREFABRICATED, WOODEN, KD, NOS"
9500,950000,SPORTING GOODS; PARTS AND ACCESSORIES
9500,950001,"WOODEN GAME SETS, NOS"
9500,950002,FISHING MACHINERY AND TACKLE; NOS
9500,950003,"FUN FEET, NOS"
9500,950004,"GAME CASES, NOS"
9500,950005,"WOODEN TOYS, NOS"
9500,950006,"INFLATABLE TOYS, NOS"
9500,950007,"TOYS, NOS:"
9500,950008,"TV AND VIDEO GAMES, NOS"
9500,950009,"EDUCATIONAL TOYS, NOS"
9500,950010,"MECHANICAL TOYS, NOS"
9500,950012,"WONDER STICK, NOS"
9500,950013,ELECTRONIC GAMES AND TOYS; NOS
9500,950014,"PLASTIC TOYS, NOS"
9500,950015,"PORTABLE BASKETBALL SETS, NOS"
9500,950016,"TOY PARTS, NOS"
9500,950017,"BUBBLES, NOS"
9500,950018,"PLASTERED CRAFTS, FINISHED AND UNFINISHED, NOS"
9500,950019,"SKID BOARDS, NOS"
9500,950020,"GAMES EQUIPMENT AND SPORTING GOODS, NOS:"
9500,950021,"ROBOTS, NOS"
9500,950025,"SKATES AND PARTS, NOS"
9500,950050,"TOY AND GAMES, NOS"
9500,950051,"PLUSH TOYS, NOS;"
9500,950052,"EYE GLASS, NOS;"
9500,950053,"TOYS AND PARTS, NOS;"
9500,950054,"GAME EQUIPMENT & ACCESSORIES, NOS;"
9500,950055,"BILLIARD ACCESSORIES, NOS;"
9500,950057,"REMOTE CONTROL CARS, NOS"
9501,950100,TOYS AND GAME EQUIPMENTS
9500,950200,"CHINA DOLL, NOS"
9500,950300,"SOFT ANIMAL PUPPETS, NOS"
9500,950301,"STUFFED TOYS, NOS"
9500,950302,"PLASTIC MODEL KIT, NOS"
9500,950400,"JOY STICKS, NOS"
9500,950401,"POOL TABLES, NOS"
9500,950403,"BOWLING BALLS, NOS"
9500,950404,"DART BOARD, NOS"
9500,950405,"DART GAMES, ELECTRIC, NOS"
9500,950406,"COIN OPERATED AND DISC OPERATED GAME MACHINES, NOS"
9500,950407,"CASINO SUPPLIES, NOS: GAME TABLES, CHIPS AND CUPS; NOS"
9500,950408,"PINBALL MACHINE, NOS"
9500,950409,"PLAYING CARDS, NOS"
9500,950410,"BOWLING LANE MACHINERY, NOS"
9500,950411,"BLACK JACK TABLE, NOS"
9500,950412,MISC.CHILDREN PRODUCTS
9500,950501,"PARTY FAVOR, NOS"
9500,950503,PLASTIC EASTER BASKETS; NOS
9500,950504,HALLOWEEN DECORATIONS; NOS
9500,950506,"BELLS, NOS"
9500,950510,"HOLIDAY DECORATIONS, NOS;"
9500,950511,"DECORATIONS, NOS;"
9506,950600,"GOLF EQUIPMENT, NOS:"
9500,950601,"EXERCISE EQUIPMENT, NOS:"
9500,950606,"SKI RACKS, NOS"
9500,950607,"SOCCER BALLS, VOLLEYBALLS; NOS"
9500,950608,"BALLS, NOS"
9500,950610,"SNOW SLED, NOS"
9500,950611,"JACUZZIS, NOS"
9500,950612,"RACKET, NOS"
9500,950613,"TENNIS BALLS, NOS"
9500,950614,"WHEELS FOR ROLLER SKATES, NOS"
9500,950615,"IN-LINE SKATES, NOS"
9500,950617,"SMALL TRAMPOLINES, NOS"
9500,950619,"SWIMMING HOOKS, NOS"
9500,950620,"SCUBA DIVING SUPPORT EQUIPMENT, NOS:"
9500,950621,"SNOWBOARD, NOS"
9500,950622,"FIBERGLASS KID POOLS, NOS"
9500,950623,EXERCISE AND GYMNASTIC MACHINERY; NOS
9500,950624,SKATEBOARDS; NOS
9500,950627,"PLAYGROUND EQUIPMENT, NOS:"
9500,950628,"WATER SLIDES, NOS"
9500,950629,"POOL LINERS, NOS"
9500,950630,"SWIMMING POOLS, STEEL, NOS"
9500,950631,"SWIMMING POOL EQUIPMENT AND SUPPLIES, NOS:"
9500,950632,"POOL SUPPLIES AND ACCESSORIES, NOS"
9500,950700,"FISHING TACKLE AND PARTS, NOS"
9500,950701,"FISHING EQUIPMENT, NOS: NET, STRING, AND POLE; NOS"
9500,950702,"FISHING REELS, NOS"
9500,950703,"TACKLE BOX, NOS"
9500,950706,"CAMPING/FISHING EQUIPMENT, NOS:"
9500,950707,"FISHING EQUIPMENT, NOS"
9500,950708,"HEALTH PRODUCTS, NOS;"
9500,950709,"HUNTING SUPPLIES AND ACCESSORIES, NOS;"
9500,950712,"BOATING SUPPLIES, NOS;"
9500,950713,"SADDLERY EQUIPMENT, NOS;"
9500,950714,"COMPONENTS FOR GOLF BAGS, NOS;"
9500,950715,"WATER SPORTS EQUIPMENT, NOS;"
9500,950716,"MARTIAL ARTS SUPPLIES, NOS;"
9500,950717,"BOXING GEAR, NOS;"
9500,950718,"GOLF BAGS, NOS;"
9500,950719,"PING PONG TABLES, NOS;"
9500,950720,"PORTABLE BASKETBALL HOOPS/STANDS, NOS;"
9500,950721,"BADMINTONS, NOS;"
9500,950722,TABLE GAMES NOS;
9500,950724,"SURFBOARD, NOS;"
9500,950800,"AMUSEMENT PARK RIDES, MACHINERY, NOS"
9500,950801,"SHOOTING GALLERY, AMUSEMENT PARK, NOS"
9500,950803,"PROTECTIVE SPORTS WEAR, EQUIPMENTS, NOS"
9600,960000,MISCELLANEOUS MANUFACTURED ARTICLES
9600,960002,"ARTIFICAL CHRISTMAS TREES, NOS"
9600,960003,"BRASS AND WOOD DISPLAY CASES, NOS"
9600,960004,"CLOTHES CLIPS, HANGERS, PEGS, NOS"
9600,960005,"DECORATION, CHINESE GARDEN, NOS: ARTIFICIAL HILL, NOS"
9600,960007,"PRESS FASTENERS, NOS"
9600,960008,"BONE, CRUSHED, NOS"
9600,960009,"COVERS FOR FANS, NOS"
9600,960010,"JEWELRY BOX, EMPTY, NOS"
9600,960011,"INSULATOR WASHER, NOS"
9600,960013,"TEXTILES, GARMENTS ON HANGERS, NOS"
9600,960014,"AC/DC ADAPTERS, NOS"
9600,960015,"DISPLAY CASES, STORE FIXTURES; NOS"
9600,960017,"WORK BENCHES, TABLES, NOS"
9600,960018,"WORK PLATFORMS, NOS"
9600,960019,"CAMPERS, KD, NOS"
9600,960020,"JEWEL BOX, NOS"
9600,960021,"KEY CHAINS, NOS"
9600,960022,"EARING, NOS;"
9600,960023,"TIES, NOS;"
9600,960024,HEAD BANDS NOS;
9600,960025,"NECKWARE,  NOS;"
9600,960026,"HOT PLATE PADS,  NOS;"
9600,960027,"CHAIR PADS,  NOS;"
9600,960028,"FLAGS,  NOS;"
9600,960029,"FLASHLIGHT,  NOS;"
9600,960030,"COMBS, NOS;"
9600,960031,"MONEY HOLDERS,  NOS;"
9600,960034,"LEATHER AND VINYL UTILITY KITS,  NOS;"
9600,960035,"LIPSTICK HOLDERS,  NOS;"
9600,960036,"CLOTHES LINES,  NOS;"
9600,960038,"RIBBON,  NOS;"
9600,960039,"TASSEL,  NOS;"
9600,960041,"PARTY SUPPLIES,  NOS;"
9600,960042,"CARNIVAL SUPPLIES,  NOS;"
9600,960043,"BEAUTY SUPPLIES,  NOS;"
9600,960044,"FOUNTAINS, NOS;"
9600,960045,"ARTIFICIAL DECORATIONS,  NOS;"
9600,960046,"TRAVEL COFFEE SET,  NOS;"
9600,960047,"GAZEBOS, NOS;"
9600,960048,"MINIATURES, NOS;"
9600,960049,"PILLAR, NOS;"
9600,960050,"EQUESTRIAN SUPPLIES, NOS;"
9600,960051,"RACKS, EMPTY  NOS;"
9600,960052,"PUZZLES,  NOS;"
9600,960053,"PENS, NOS;"
9600,960054,"NAILER, NOS;"
9600,960055,"FESTIVE, CARNIVAL ARTICLES,  NOS;"
9600,960056,"CD BOX AND TRAY,  NOS;"
9600,960057,"BILL ACCEPTOR AND COIN COUNTER,  NOS;"
9600,960058,"COOKING THERMOMETERS,  NOS;"
9600,960060,"BROOMS, NOS;"
9600,960062,"REPLACEMENT PARTS, NOS;"
9600,960063,"SOUND MACHINES, NOS;"
9600,960064,"POSTAL MAIL, NOS;"
9600,960065,"BUSHINGS, NOS;"
9600,960066,"THERMOMETERS, NOS;"
9600,960067,"HOME HEALTH CARE PRODUCTS, NOS;"
9600,960068,"TOYS, FOOTWEAR, E-GOODS (NOT SPECIFIED BELOW), IN STRAIGHT LOADS ONLY."
9600,960070,"PENCILS, NOS;"
9600,960071,"SELF INKING STAMPS, NOS;"
9600,960073,"TRADE SHOW EQUIPMENT, NOS;"
9600,960074,"DISPLAY STAND, NOS;"
9600,960075,"SOUVENIRS, NOS;"
9600,960076,"FENCES, NOS;"
9600,960077,"GOGGLES, NOS;"
9600,960078,"SAFETY EQUIPMENT, NOS;"
9600,960079,"SECURITY SYSTEM PARTS, NOS"
9600,960080,"STAGE EQUIPMENT, NOS;"
9600,960081,CHARACTER GOODS
9600,960082,"HAND WARMER, NOS;"
9600,960083,"AIRLINE AMENITY KITS, NOS;"
9600,960084,"FLAG POLES, NOS;"
9600,960085,"KITES, NOS;"
9600,960088,"LAMINATED CASES, NOS;"
9600,960090,"HAMMOCK, NOS"
9600,960092,"RACKS, NOS;"
9600,960093,"PLASTIC RACKS, NOS;"
9600,960094,"TABLE COVER, NOS;"
9600,960095,"BEARD COVER, NOS;"
9600,960096,"BIBS, NOS;"
9600,960097,"NOVELTY ITEMS, NOS;"
9600,960098,"PET STORE MERCHANDISE, NOS;"
9600,960099,"THERMOSTAT, NOS"
9600,960100,"FIRE STARTERS, NOS"
9600,960101,"UV PROCESS MACHINERY, NOS"
9600,960102,"VACUUM FREEZE DRYERS, NOS"
9600,960103,"FIBERGLASS STORAGE TANKS, NOS"
9600,960105,"MOLECULAR SIEVE, NOS"
9600,960106,"GREEN BOND, NOS"
9600,960108,"SURVIVAL KITS, NOS: MEALS READY TO EAT"
9600,960109,"AIR FRESHENERS, NOS"
9600,960110,"FLORAL FOAM, NOS"
9600,960111,"PLASTIC TONER CARTRIDGES, NOS"
9600,960112,"COOLING PADS, FOR POULTRY HOUSE, NOS"
9600,960113,"ACOUSTIC BOOTH, NOS"
9600,960114,"LAUNDRY BASKETS, NOS"
9600,960115,"PORTABLE METAL LIGHTERS, WITHOUT FLUID, NOS"
9600,960116,"ANCHORS, NOS"
9600,960117,"TOILETS, PORTABLE, NOS"
9600,960118,"ROLLER SKATE RINK TRACK, NOS"
9600,960120,"WATCH BOXES, EMPTY, NOS"
9600,960121,"EMPTY MONEY DROP BOXES, NOS"
9600,960122,"FLASHLIGHT CASES, NOS"
9600,960123,CELL FRAMES AND GASKETS; NOS
9600,960124,"MAIL BOXES, NOS"
9600,960125,"FASHION ACCESSORIES, NOS"
9600,960126,"RICE BOX, NOS"
9600,960127,HEATING PADS. NOS.
