,hs6,naics
78482,846911,333313
78483,846912,333313
78484,846920,333313
78486,846930,333313
78488,847010,333313
78490,847021,333313
78491,847029,333313
78492,847030,333313
78493,847050,334119
78494,847050,333313
78495,847090,333313
78497,847110,334111
78502,847149,334111
78505,847149,334119
78511,847210,333313
78524,847149,334112
78531,847149,334419
78581,847180,334119
78584,847190,334119
78585,847220,333313
78586,847230,333313
78587,847290,333313
78591,847290,339942
78598,847310,333313
78603,847321,333313
78604,847329,333313
78606,847330,334119
78612,847340,333313
78617,847350,334119
78626,847439,333999
78629,847480,333298
78636,847510,333999
78637,847521,333999
78638,847529,333999
78639,847590,333999
78641,847621,333311
78642,847629,333311
78643,847681,333311
78644,847689,333311
78645,847690,333311
78646,847710,333220
78648,847710,333295
78653,847720,333220
78659,847740,333220
78660,847740,333295
78662,847751,333220
78664,847759,333220
78665,847759,333295
78667,847780,333220
78668,847790,333295
78677,847790,333220
78690,847890,333999
78695,847920,333294
78697,847930,333210
78698,847940,333513
78701,847981,333513
78706,847989,333319
78711,847989,333295
78738,847990,333210
78739,847990,333513
78747,848010,333511
78749,848030,332997
78831,709100,111219
78840,852210,334419
78884,848310,333618
78885,848310,33631X
78895,848330,333613
78907,848340,333613
78910,848350,33631X
78911,848350,336399
78924,848510,333999
78926,848590,339991
78927,848590,333999
79007,851030,335211
79053,850519,327113
79055,850530,335999
79084,850810,333991
79088,850820,333991
79098,850880,333111
79100,850880,335211
79102,850890,333991
79104,850910,335212
79109,850920,335212
79110,850930,335228
79111,850940,335211
79116,850980,335211
79122,850990,335212
79128,850990,335211
79129,851780,334290
79131,851010,335211
79132,851090,335211
79136,851110,336322
79137,851120,336322
79138,851130,336322
79140,851140,336322
79141,851150,336322
79142,851180,336322
79145,851190,336322
79149,851210,336321
79151,851220,336321
79155,851230,336399
79158,851240,336322
79160,851290,336321
79163,851290,336322
79184,851511,332212
79193,851580,333992
79197,851590,333295
79203,851621,335211
79204,851629,335211
79207,851631,335211
79208,851632,335211
79210,851633,335228
79211,851640,335211
79219,851660,335211
79223,851679,335211
79224,851680,335999
79226,851690,335211
79227,851690,335228
79239,851719,334210
79245,851721,334210
79246,851722,334119
79247,851730,334210
79252,851750,334418
79253,851750,334210
79256,851790,334210
79261,871680,336214
79265,851790,334418
79296,851910,334310
79297,851931,334310
79298,851939,334310
79300,851940,333313
79301,851993,334310
79304,851999,334310
79307,852010,333313
79308,852020,334210
79310,852032,334310
79311,852033,334310
79316,852039,334310
79320,852090,333313
79327,852290,333313
79334,852311,334613
79335,852312,334613
79337,852822,334310
79340,852313,334613
79341,852510,334220
79345,852320,334613
79346,852330,326199
79347,852390,334613
79348,852410,334612
79350,852431,990000
79352,852432,334612
79353,852439,334612
79354,852439,990000
79356,852440,990000
79357,852451,990000
79358,852451,334612
79361,852452,990000
79363,852452,334612
79364,852453,990000
79366,852453,334612
79367,852460,334612
79368,852491,990000
79370,852499,990000
79395,852520,334220
79444,852731,334310
79451,853221,334414
79454,852732,334310
79458,852739,334310
79460,852790,334220
79461,852790,334290
79477,852812,334310
79478,852821,334310
79513,852812,334220
79515,852813,334310
79517,900792,333315
79549,852830,334310
79572,853180,334511
79613,853222,334414
79626,853120,334419
79628,853180,334220
79629,853180,334419
79649,853210,335999
79655,853223,334414
79658,853224,334414
79661,853225,335999
79665,853225,334414
79670,853230,334414
79672,853290,334414
79673,853310,334415
79679,853321,334415
79689,853329,334415
79690,853331,334415
79692,853339,334415
79693,853340,334415
79698,853390,334415
79708,870860,336350
79714,853540,334417
79724,853630,334417
79725,853641,336321
79727,900810,333315
79774,853690,334417
79792,854072,334411
79800,853910,335110
79833,854011,334411
79845,854012,334411
79851,854020,334411
79854,854040,334411
79858,854050,334411
79859,854060,334411
79867,854091,334411
79870,854099,334411
79905,854212,334413
79906,854213,334413
79914,871419,336991
79935,854214,334413
79945,854219,334413
79953,854230,334413
79958,854240,334413
79960,854250,334418
79962,854311,333295
79963,854319,335999
79965,854330,333999
79966,854340,335999
79967,854381,335999
79968,854389,334511
79969,854389,334210
79970,854389,335129
79972,854389,334510
79974,854389,339992
79977,854389,334415
79987,854390,333295
79990,854411,331491
79993,854419,331491
79995,854430,336322
79996,854441,335929
80002,854451,335929
80006,854459,335929
80021,854620,327113
80024,854710,327113
80047,860620,336510
80054,860719,331511
80082,870130,920000
80106,870190,920000
80114,870310,336214
80175,870421,336120
80186,870431,336120
80194,870510,333120
80211,870710,336214
80217,870810,336399
80221,870829,336399
80228,870831,333111
80230,870831,336340
80231,870839,333111
80232,870839,336340
80234,870840,336350
80242,870860,333111
80243,870860,333120
80250,870870,336399
80261,870891,336399
80263,870892,336399
80287,870899,336399
80294,870899,336330
80336,871411,336991
80366,871500,339932
80374,871639,333924
80381,871690,336399
80384,880110,336411
80386,880190,336411
80435,880520,335999
80438,902990,334513
80469,890600,336611
80483,900120,339115
80514,900610,333315
80515,900620,333315
80516,900630,333315
80517,900640,333315
80521,900651,333315
80524,900652,333315
80533,900653,333315
80537,900659,333315
80541,900661,333315
80544,900662,335110
80545,900669,333315
80546,900691,333315
80547,900699,333315
80548,900711,333315
80550,900719,333315
80553,950299,339931
80554,900720,333315
80559,900791,333315
80561,900820,333315
80563,900830,333315
80564,900840,333315
80565,900890,333315
80567,900911,333315
80568,901380,339115
80569,900912,333315
80570,900921,333315
80571,900922,333315
80572,900930,333315
80573,900990,333315
80578,901010,333315
80579,901041,333295
80581,901042,333295
80582,901049,333295
80583,901050,333315
80589,901060,333315
80590,901090,333315
80591,901090,333295
80622,902130,339113
80652,901600,334519
80655,901710,334119
80659,901720,333295
80661,901720,334119
80665,901730,332212
80667,901780,332212
80668,901790,334119
80672,901790,333295
80676,901790,332212
80706,901850,339112
80725,901910,335211
80735,902111,339113
80736,902119,339112
80737,902119,339113
80738,902121,339114
80740,902129,339114
80783,950390,339932
80792,910529,334518
80811,902740,333315
80833,902790,333315
80857,902920,334513
80871,903083,334515
80893,903130,333314
80897,903149,332212
80913,903190,333999
80927,903289,336322
80928,903289,334419
80939,903290,336322
80940,903290,334419
80946,910111,334518
80953,910891,334518
80956,910112,334518
80960,910119,334518
80968,910121,334518
80970,910191,334518
80976,910129,334518
80977,910310,334518
81005,910199,334518
81032,910521,334518
81068,911420,334518
81070,910221,334518
81078,910899,334518
81091,910229,334518
81113,910610,334518
81130,910291,334518
81138,910299,334518
81161,910390,334518
81166,910400,334518
81184,910511,334518
81197,910519,334518
81207,910620,334514
81224,910591,334518
81232,910599,334518
81242,910690,332510
81243,910690,334518
81248,911190,334518
81250,910700,335314
81252,910811,334518
81256,910812,334518
81258,910819,334518
81262,910820,334518
81272,910911,334518
81274,911090,334518
81285,910919,334518
81297,910990,334518
81301,911011,334518
81302,911012,334518
81303,911019,334518
81306,911110,334518
81307,911120,334518
81309,911180,334518
81312,911290,334518
81313,911310,339911
81314,911320,339914
81318,911390,316993
81320,911410,334518
81322,911430,334518
81324,911440,334518
81328,911490,334518
81361,920890,339999
81362,920910,339999
81363,920920,339999
81371,920993,339992
81378,930529,332994
81382,930100,332994
81385,930100,336992
81386,930100,332995
81413,930521,332994
81419,930590,332994
81422,930590,332995
81426,930610,332992
81440,930700,332211
81449,940150,337127
81482,940190,316110
81486,940390,315999
81492,940290,334519
81502,940340,337127
81507,940350,337127
81537,940490,314129
81540,940490,314999
81549,940510,335129
81585,950100,339932
81588,950210,339931
81593,950291,339931
81598,950310,339932
81604,950320,339932
81608,950330,339932
81614,950349,339931
81621,950350,339932
81623,950360,339932
81625,950370,339932
81629,950380,339932
81643,950410,339932
81653,950440,323119
81654,950490,339932
81744,950800,335228
81779,960400,339999
81780,960500,316993
81798,960810,339941
81799,960820,339941
81800,960831,339941
81801,960839,339941
81802,960840,339941
81804,960850,339941
81805,960860,339941
81806,960891,339941
81807,960899,339941
81811,960910,339942
81812,960920,339942
81814,960990,339942
81816,961000,339942
81817,961100,339943
81819,961210,339944
81824,961220,339943
81827,961330,339999
81829,961380,339911
81834,961420,321999
81835,961420,339999
81840,961490,339999
81843,961511,339999
81848,961519,339999
81851,961590,339993
81855,961590,339999
81863,970110,920000
81864,970190,920000
81865,970200,920000
81866,970300,920000
81867,970400,920000
81868,970500,920000
81872,970600,920000
81926,981000,315999
81932,981000,332212
81934,981000,336612
81937,981000,334510
82575,603107,111422
82819,603108,111422
82821,604100,113210
82822,604910,111421
82825,604910,111422
82826,604993,339999
82827,604996,339999
82894,709520,111411
82898,709900,111219
82899,709901,111219
82901,709902,111219
82902,709903,111219
82903,709903,111339
82904,709904,111219
82905,709909,111219
145311,283620,325181
165491,540247,325222
203819,709590,111411
204363,121299,111930
204405,140200,113210
204407,140300,111998
204408,140300,113210
204424,293951,325411
204430,150500,313312
204462,151411,311223
204463,151419,311223
204464,151491,311223
204468,151499,311223
204914,190430,311999
205423,230641,311223
205424,230649,311223
205433,230800,311223
205435,230800,311411
205813,262021,331419
205818,262029,331419
205836,262099,331419
205843,271011,324110
205896,281640,325188
205990,280512,325188
206772,292146,325411
206797,292214,325411
206826,292231,325192
206827,292239,325192
206840,292244,325411
206871,292411,325199
206888,292424,325199
206917,292512,325199
207039,293295,325199
207061,293349,325411
207079,293333,325411
207093,293341,325411
207106,293355,325411
207129,293372,325199
207135,293723,325411
207136,293391,325411
207191,293491,325411
207243,293711,325411
207244,293712,325411
207245,293719,325411
207265,293731,325411
207266,293739,325411
207268,293740,325411
207270,293750,325411
207271,293790,325411
207274,293911,325411
207284,293943,325411
207285,293959,325411
207402,300680,339113
207670,340130,325611
207726,381700,325192
208510,410310,316110
209057,440920,321213
209067,441021,321219
209068,441029,321219
209069,441031,321219
209071,441032,321219
209073,441033,321219
209075,441039,321219
209328,480220,322233
209332,480230,322233
209345,480255,322233
209354,480256,322233
209365,480258,322233
209372,480261,322233
209378,480262,322233
209423,480524,322121
209426,480525,322121
209445,481141,322222
209476,481022,322233
209508,481029,322233
209525,481092,322121
209538,481149,322222
209541,481151,322121
209549,481159,322121
209553,481160,322121
209625,482312,322222
209784,510531,313312
209785,510539,313312
209962,810820,331419
209991,846729,335211
210445,530590,314999
210548,442190,321213
211477,590490,326192
211538,600240,313249
211541,600290,313249
211545,600310,313249
211547,600320,313249
211549,600330,313249
211551,600340,313249
211554,600390,313249
211556,600410,313249
211559,600490,313249
211564,600510,313249
211565,600521,313249
211566,600522,313249
211567,600523,313249
211568,600524,313249
211569,600531,313249
211572,600532,313249
211575,600533,313249
211578,600534,313249
211581,600541,313249
211585,600542,313249
211588,600543,313249
211591,600544,313249
211595,600590,313249
211596,600610,313249
211597,600621,313249
211600,600622,313249
211603,600623,313249
211606,600624,313249
211609,600631,313249
211613,600632,313249
211618,600633,313249
211622,600634,313249
211627,600641,313249
211629,600642,313249
211631,600643,313249
211633,600644,313249
211635,600690,313249
212061,611019,315232
212099,611011,315228
212101,611011,315239
212103,611011,315222
212104,611011,315234
212105,611011,315223
212106,611011,315232
212107,611012,315228
212108,611012,315239
212109,611012,315222
212110,611012,315234
212111,611012,315223
212112,611012,315232
212121,611019,315228
212123,611019,315239
212125,611019,315222
212126,611019,315234
212127,611019,315223
212971,854419,331319
213948,640411,316219
214223,854390,333999
214651,711810,339911
214652,711890,339911
214697,720521,331111
214698,720529,331111
216004,810194,331419
216005,810195,331491
216010,810294,331419
216017,810320,331419
216023,810520,331419
216029,810720,331419
216030,810730,331419
216041,811010,331419
216042,811020,331419
216043,811090,331419
216050,811212,331419
216053,811221,331419
216055,811229,331419
216061,811251,331419
216065,811292,331419
216079,820150,332212
216585,841480,33631X
216729,841990,333220
217168,304210,114111
217428,741999,332611
217483,911220,334518
217578,846729,333111
217707,847290,334119
218249,851420,333319
218257,851490,333991
218424,852431,511210
218440,852491,511210
218925,854210,334413
218927,854221,334413
218958,854229,334413
218960,854411,331422
218964,854260,334413
218966,854270,334418
218972,854389,333295
219445,880521,335999
219446,880529,335999
219581,900991,333315
219582,900992,333315
219583,900993,333315
219584,900999,333315
219931,910890,334518
220379,930111,336992
220380,930119,332995
220381,930120,332995
220386,930190,332995
220425,930591,332995
220604,950350,339931
220703,950810,335228
220704,950890,335228
220919,101100,112920
220921,101901,112920
220923,101902,112920
220964,106199,112930
220973,106900,112910
221084,208300,311615
221085,208400,311615
221086,208500,311615
221090,208909,311615
221156,302670,114111
